ID,Lat,Lon,Label,Target,B2_1,B3_1,B4_1,B8_1,B2_2,B3_2,B4_2,B8_2,B2_3,B3_3,B4_3,B8_3,B2_4,B3_4,B4_4,B8_4,B2_5,B3_5,B4_5,B8_5,B2_6,B3_6,B4_6,B8_6,B2_7,B3_7,B4_7,B8_7,B2_8,B3_8,B4_8,B8_8,B2_9,B3_9,B4_9,B8_9,B2_10,B3_10,B4_10,B8_10,B2_11,B3_11,B4_11,B8_11,B2_12,B3_12,B4_12,B8_12,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,soil_data,distance_from_bottom_left,distance_from_top_right,distance_from_top_left,distance_from_bottom_right,slope,distance_pca,Land_Cover
ID_VXOZE3A9QFAJ,34.07865862,70.69594725,0,0,395.0,888.0,595.0,4562.0,1696.0,2262.0,2696.0,3384.0,544.818181818182,991.2727272727273,738.7762237762236,4379.0,1672.0,2212.0,2652.0,3236.0,443.6013986013986,983.2027972027972,750.7972027972028,4653.706293706294,1642.0,2242.0,2674.0,3121.0,7081.79020979021,5966.223776223776,4943.44055944056,5498.993006993007,726.0,1018.0,1158.0,1246.0,455.5104895104894,954.9930069930068,711.3776223776222,5053.293706293706,1868.0,2448.0,2938.0,3304.0,8219.356643356645,7202.125874125874,6845.034965034965,5743.713286713287,17592.0,15296.0,13336.0,12216.0,0.769245685476052,0.1131578947368421,0.7112901418612215,0.0991847826086956,0.7221586762658441,0.0771354616048317,0.0532014347056254,0.0366056572379367,0.7531940394105403,0.0586350528676706,-0.0874846058001623,-0.0438321853475266,1.0,41.003439674034304,36.82421880460095,41.003439674034304,39.76850123518346,5.258247291788312,37.494608555878926,20
ID_XWKXFUFU8PYF,34.26537883,70.35150556,0,0,395.0,888.0,595.0,4562.0,1975.0,2368.0,2613.0,3286.0,543.305194805195,989.5064935064936,736.2877122877121,4379.714285714286,1839.0,2260.0,2464.0,3184.0,442.1553446553446,981.5964035964035,748.475024975025,4654.949050949052,1739.0,2209.0,2436.5,3009.0,7087.412587412588,5969.998001998001,4945.576423576424,5501.294705294706,7303.5,6128.0,5206.0,5454.0,453.9150849150849,953.2947052947052,708.8716283716285,5054.979520479521,2058.0,2493.5,2761.0,3034.0,8225.97002997003,7206.98101898102,6848.955044955045,5745.94005994006,1894.0,1838.0,1888.0,2264.0,0.769245685476052,0.1140871334124427,0.7121628519397523,0.1274787535410765,0.7229626938555538,0.1051326783582774,0.0531947101541714,0.023264540337711,0.7540284750368959,0.0471095772217428,-0.0875763534216565,0.0905587668593449,1.0,5.453910709687403,1.6721937581412818,5.453910709687403,3.684358465139526,2.4271803745514227,-33.66888290229055,30
ID_2MDCZ40BHNSB,34.07993288,70.69026615,0,1,395.0,888.0,595.0,4562.0,548.0,1070.0,956.0,4144.0,541.7922077922078,987.7402597402596,733.7992007992007,4380.428571428572,608.0,1004.0,1048.0,3960.0,440.7092907092906,979.99000999001,746.1528471528472,4656.191808191808,631.0,1180.0,1202.0,3660.0,7093.034965034965,5973.772227772228,4947.712287712287,5503.596403596404,554.0,999.0,1060.0,2706.0,452.3196803196802,951.5964035964035,706.3656343656344,5056.665334665335,566.0,1100.0,1237.0,3228.0,8232.583416583417,7211.836163836164,6852.875124875125,5748.166833166833,17336.0,15448.0,13984.0,12256.0,0.769245685476052,0.6250980392156863,0.7130361675387189,0.5814696485623003,0.7237670327402521,0.5055532702591526,0.0531879913131252,0.4370685077004779,0.7548631481727375,0.4459126539753639,-0.0876680115332263,-0.0658536585365853,2.0,40.472723576660805,36.30396689716791,40.472723576660805,39.24161803073249,3.355593985160925,36.44039901876859,40
ID-AF-1-163,34.25343255760234,70.35113194717411,0,1,395.0,888.0,595.0,4562.0,169.5,489.0,366.0,3880.0,540.2792207792209,985.974025974026,731.3106893106892,4381.142857142857,328.5,638.0,502.5,3992.0,439.2632367632368,978.3836163836164,743.8306693306695,4657.434565434565,242.5,589.0,507.0,3800.0,7098.657342657343,5977.546453546453,4949.848151848151,5505.898101898102,4982.0,4074.0,3328.0,4476.0,450.7242757242757,949.898101898102,703.8596403596403,5058.3511488511485,205.5,633.0,671.0,2974.0,8239.196803196803,7216.691308691309,6856.795204795205,5750.393606393607,11036.0,9116.0,6956.0,7592.0,0.769245685476052,0.8276024493641074,0.7139100892885407,0.776393369674046,0.7245716931125675,0.7645693057812862,0.0531812781752158,0.1471040492055356,0.7556980589194853,0.6318244170096022,-0.0877595802657982,0.0437173494638438,2.0,4.998163590949939,0.4104972094850675,4.998163590949939,3.233037185230444,1.455495402382351,-34.966305422503055,40
ID-AF-0-218,34.312138077519535,70.41716607687374,0,0,395.0,888.0,595.0,4562.0,1739.0,2270.0,2698.0,3422.5,538.7662337662339,984.2077922077922,728.8221778221778,4381.857142857143,1690.0,2190.0,2561.0,3182.5,437.8171828171828,976.7772227772228,741.5084915084913,4658.677322677323,1671.0,2281.0,2636.0,3108.0,7104.27972027972,5981.320679320679,4951.984015984016,5508.1998001998,5520.0,5262.0,4934.0,5010.0,449.1288711288712,948.1998001998002,701.3536463536461,5060.036963036963,1746.0,2288.0,2770.5,3114.0,8245.81018981019,7221.546453546453,6860.715284715285,5752.62037962038,2036.0,2553.0,3090.0,3562.0,0.769245685476052,0.1183726819704272,0.7147846178205126,0.1082092800557151,0.7253766751652829,0.0821727019498607,0.053174570733185,0.0076427996781979,0.756533207378616,0.0583736936018353,-0.0878510597500433,0.0709561034275405,1.0,13.299662758292312,8.997700920675713,13.299662758292312,11.590040649319516,2.167341614603457,-18.20107676644953,30
ID-AF-0-245,34.32140462725427,70.45851220168902,0,0,395.0,888.0,595.0,4562.0,1495.0,1993.0,2415.0,3121.5,537.2532467532469,982.4415584415584,726.3336663336663,4382.571428571428,1514.0,1978.0,2395.0,2948.5,436.3711288711288,975.1708291708292,739.1863136863135,4659.92007992008,1369.0,1913.0,2294.5,2780.0,7109.902097902098,5985.094905094905,4954.11988011988,5510.501498501499,5830.0,5474.0,4964.0,4602.0,447.5334665334665,946.5014985014984,698.8476523476525,5061.722777222777,1385.0,1955.0,2340.0,2803.5,8252.423576423576,7226.401598401599,6864.635364635365,5754.847152847153,1555.0,2124.0,2585.0,3044.0,0.769245685476052,0.1276076943917637,0.7156597537668064,0.103583793393843,0.7261819790913342,0.0956744506847965,0.0531678689797869,-0.0378423583524984,0.7573685936516652,0.0901137357830271,-0.0879424501163781,0.0815420145674187,1.0,17.063383823821102,12.44282985285872,17.063383823821102,15.315761874257998,10.604839288208304,-10.848116439488908,60
ID-AF-0-176,34.14242956394003,70.75517380066188,0,0,395.0,888.0,595.0,4562.0,1186.0,1676.0,2044.0,3005.0,535.74025974026,980.6753246753246,723.8451548451549,4383.285714285715,1288.0,1682.0,2066.0,2878.0,434.9250749250748,973.5644355644356,736.8641358641357,4661.162837162838,1206.0,1644.0,1998.0,2728.0,7115.524475524476,5988.8691308691305,4956.2557442557445,5512.803196803197,1224.0,1782.0,2310.0,2984.0,445.938061938062,944.8031968031968,696.3416583416583,5063.408591408592,1262.0,1670.0,2156.0,2718.0,8259.036963036964,7231.256743256744,6868.555444555444,5757.073926073927,1484.0,1914.0,2362.0,2932.0,0.769245685476052,0.1903347197464844,0.7165354977604721,0.1642394822006472,0.7269876050838125,0.154464663563267,0.0531611729077874,0.1273139403097846,0.7582042178402257,0.1153057037340993,-0.088033751494965,0.1076690593124291,1.0,43.562966507108754,38.82196220218405,43.562966507108754,42.08863607342498,0.0,42.22020887722167,40
ID_KYBQXUVXQHTA,34.25989846,70.36863354,0,1,395.0,888.0,595.0,4562.0,354.0,699.0,674.5,4266.0,534.2272727272727,978.909090909091,721.3566433566434,4384.0,463.5,764.0,742.5,4053.5,433.479020979021,971.958041958042,734.541958041958,4662.4055944055945,139.0,533.5,487.0,3472.0,7121.146853146854,5992.643356643357,4958.391608391608,5515.104895104895,5788.0,4570.0,3700.0,5368.0,444.3426573426573,943.1048951048951,693.8356643356642,5065.0944055944055,137.0,589.0,596.0,3634.0,8265.65034965035,7236.111888111888,6872.475524475525,5759.300699300699,4428.0,4670.0,4214.0,4890.0,0.769245685476052,0.7269507134905374,0.7174118504354401,0.6903669724770642,0.7277935533359636,0.7539782773427633,0.0531544825099652,0.1839435377150419,0.7590400800459489,0.7182033096926714,-0.0881249640157135,0.0742530755711775,2.0,6.728946174574843,1.722264117337846,6.728946174574843,4.947786258289487,2.9092457320389618,-31.71556342685092,40
ID_NRKNRGRJSPKV,34.30439667,70.41346762,0,0,395.0,888.0,595.0,4562.0,20.0,487.5,327.0,4474.0,532.7142857142858,977.1428571428572,718.868131868132,4384.714285714286,293.0,692.5,547.5,3935.5,432.032967032967,970.3516483516482,732.2197802197802,4663.648351648351,64.5,556.5,526.0,3842.0,7126.769230769231,5996.417582417582,4960.527472527472,5517.406593406593,3577.5,3472.0,3126.0,5610.0,442.7472527472528,941.4065934065934,691.3296703296705,5066.780219780219,36.0,460.5,603.5,4178.5,8272.263736263736,7240.967032967033,6876.395604395604,5761.527472527472,486.0,1015.0,1381.0,4202.0,0.769245685476052,0.8637783795042699,0.7182888124265222,0.755743921481151,0.7285998240411873,0.7591575091575091,0.0531477977791108,0.2843406593406593,0.7598761803705426,0.7475951484734421,-0.0882160878082798,0.5052838975461221,2.0,12.543222431041476,8.127241942472697,12.543222431041476,10.812812554444587,5.805390056667441,-19.77912992489841,40
ID_QA1I9O27BBD5,34.30132475,70.42416045,0,1,395.0,888.0,595.0,4562.0,740.0,1211.0,1365.0,3444.0,531.2012987012988,975.3766233766236,716.3796203796205,4385.428571428572,963.0,1431.0,1613.0,3386.0,430.586913086913,968.7452547452548,729.8976023976024,4664.891108891109,858.5,1470.0,1746.5,3308.0,7132.391608391608,6000.191808191808,4962.663336663337,5519.708291708292,3822.0,3824.0,3842.0,4950.0,441.15184815184807,939.7082917082917,688.8236763236764,5068.466033966034,1047.0,1635.0,2200.0,3566.0,8278.877122877122,7245.822177822178,6880.315684315685,5763.754245754246,1348.0,1973.0,2505.0,3764.0,0.769245685476052,0.4323144104803493,0.7191663843694133,0.3546709341868373,0.7294064173930387,0.3089326342862795,0.0531411187080273,0.1260236578707916,0.760712518915775,0.2369060006937218,-0.0883071230020683,0.2008294783857074,1.0,13.218804879802184,8.59156646224552,13.218804879802184,11.46246329798709,3.36439387537164,-18.54323762909702,40
ID_7XMG5MMFKM44,34.15540655,70.75971684,0,1,395.0,888.0,595.0,4562.0,1232.0,1718.0,2064.0,2842.0,529.6883116883118,973.6103896103896,713.8911088911091,4386.142857142857,1282.0,1716.0,2100.0,2734.0,429.140859140859,967.1388611388612,727.5754245754247,4666.133866133866,1218.0,1780.0,2168.0,2668.0,7138.013986013986,6003.966033966034,4964.799200799201,5522.00999000999,1172.0,1804.0,2306.0,2780.0,439.5564435564436,938.00999000999,686.3176823176823,5070.151848151848,1644.0,2242.0,2728.0,3195.0,8285.49050949051,7250.677322677323,6884.235764235764,5765.98101898102,1698.0,2328.0,2842.0,3332.0,0.769245685476052,0.1585813289849164,0.7200445669006924,0.1311543235415804,0.730213333585227,0.1033912324234904,0.0531344452895298,0.0931970114038537,0.7615490957834696,0.0788451798075299,-0.0883980697262317,0.0793650793650793,1.0,43.613471162221536,38.79910053680516,43.613471162221536,42.1046539768436,2.166264871892737,42.26832209778777,30
ID-AF-1-209,34.14113413738973,70.75548185317473,0,1,395.0,888.0,595.0,4562.0,196.0,547.0,416.0,4540.0,528.1753246753249,971.844155844156,711.4025974025976,4386.857142857143,296.0,620.0,500.0,4145.0,427.6948051948052,965.5324675324676,725.2532467532469,4667.376623376624,202.0,622.0,590.0,3720.0,7143.636363636364,6007.74025974026,4966.9350649350645,5524.311688311689,182.0,654.0,764.0,3476.0,437.96103896103887,936.3116883116884,683.8116883116882,5071.837662337663,204.0,661.0,822.0,2834.0,8292.103896103898,7255.532467532468,6888.1558441558445,5768.207792207792,849.0,1340.0,1820.0,3200.0,0.769245685476052,0.8321226795803067,0.7209233606578257,0.7847147470398278,0.7310205728116175,0.7262180974477959,0.0531277775164454,0.6396226415094339,0.7623859110755102,0.550328227571116,-0.0884889281096722,0.2749003984063745,1.0,43.62832926549109,38.89395440837072,43.62832926549109,42.15708423704337,2.9068204638649164,42.35566776830412,40
ID-AF-1-69,34.30563659338158,70.40056926025514,0,1,395.0,888.0,595.0,4562.0,336.0,643.5,575.0,3534.5,526.6623376623377,970.077922077922,708.9140859140857,4387.571428571428,569.0,807.0,819.0,3374.5,426.2487512487512,963.926073926074,722.9310689310687,4668.6193806193805,497.0,869.5,974.0,3256.0,7149.258741258742,6011.514485514485,4969.070929070929,5526.613386613387,4454.0,3988.0,3682.0,5190.0,436.3656343656344,934.6133866133866,681.3056943056945,5073.523476523476,412.5,847.0,1104.0,2772.0,8298.717282717284,7260.3876123876125,6892.075924075924,5770.434565434565,826.0,1287.0,1831.0,3234.0,0.769245685476052,0.7201606034797421,0.7218027662791661,0.6093954930249195,0.7318281352662305,0.5394799054373522,0.0531211153816134,0.1699729486023444,0.7632229648938371,0.4303405572755417,-0.0885796982810411,0.2769990128331688,2.0,11.636764939118551,7.4919585727896285,11.636764939118551,9.942379478179252,5.671557157928205,-21.442670920022024,40
ID_RVOQ3EVGT58Y,34.30105951,70.4037426,0,0,395.0,888.0,595.0,4562.0,1521.0,1912.0,2243.0,2900.0,525.1493506493507,968.3116883116884,706.4255744255743,4388.285714285715,1361.0,1759.0,2079.5,2825.5,424.8026973026972,962.3196803196804,720.6088911088909,4669.862137862138,1321.0,1709.0,2079.5,2913.0,7154.881118881119,6015.288711288711,4971.206793206793,5528.915084915085,4996.5,4778.0,4282.0,4934.0,434.77022977022966,932.9150849150848,678.7997002997004,5075.20929070929,1476.0,2082.0,2356.0,2989.5,8305.33066933067,7265.242757242758,6895.996003996004,5772.661338661339,1603.0,2028.0,2499.0,3059.0,0.769245685476052,0.1277464514874587,0.7226827844039558,0.1520897043832823,0.7326360211432411,0.1669504256384577,0.0531144588778856,0.0707465277777777,0.7640602573404497,0.1185108970161818,-0.0886703803687406,0.1007556675062972,2.0,11.590400749601836,7.2619827968125055,11.590400749601836,9.867671392090866,5.805254035632922,-21.638258015135648,40
ID_WCBHP14BIDGK,34.30208739,70.41214109,0,0,395.0,888.0,595.0,4562.0,337.0,677.0,645.5,3873.0,523.6363636363637,966.5454545454548,703.9370629370628,4389.0,541.0,836.5,806.5,3420.5,423.3566433566434,960.7132867132866,718.2867132867132,4671.104895104895,325.5,782.0,870.5,3466.0,7160.5034965034965,6019.062937062937,4973.342657342657,5531.216783216783,3786.5,3638.0,3073.0,5190.0,433.1748251748252,931.2167832167833,676.2937062937062,5076.895104895105,384.0,823.5,1004.0,3642.0,8311.944055944055,7270.097902097902,6899.916083916084,5774.888111888113,451.0,859.0,1033.0,3692.0,0.769245685476052,0.7142857142857143,0.7235634156723284,0.6184054885261415,0.7334442306369805,0.5985241554248818,0.0531078079981254,0.2562023478155633,0.7648977885174048,0.5678002582866982,-0.0887609745009232,0.5627513227513228,2.0,12.304518743649323,7.8559855489277135,12.304518743649323,10.568464487446857,2.428077162157715,-20.274986660679687,40
ID_D32W76LXQWBB,34.30718692,70.37711248,0,1,395.0,888.0,595.0,4562.0,1607.0,2098.0,2294.0,3065.0,522.1233766233768,964.7792207792209,701.4485514485514,4389.714285714286,1604.0,1991.0,2224.0,2837.0,421.9105894105894,959.106893106893,715.9645354645354,4672.347652347653,1510.0,2034.0,2306.5,2778.0,7166.125874125874,6022.837162837162,4975.4785214785215,5533.518481518482,6000.0,5306.0,4736.0,4882.0,431.57942057942046,929.5184815184816,673.7877122877121,5078.58091908092,1679.5,2054.0,2369.5,2872.0,8318.557442557443,7274.953046953047,6903.836163836164,5777.1148851148855,1674.0,2315.0,2538.0,3192.0,0.769245685476052,0.1438701250233252,0.7244446607253092,0.1211223078442995,0.7342527639419356,0.0927328154194119,0.0531011627352083,0.0151798710750675,0.765735558526818,0.095869503004865,-0.0888514808054936,0.1141361256544502,1.0,10.08730707067038,6.662378838579032,10.08730707067038,8.502055529139566,2.42820736911911,-24.13856532716084,126
ID-AF-1-16,34.29538860158384,70.37613759947018,0,1,395.0,888.0,595.0,4562.0,115.0,482.5,291.0,4954.0,520.6103896103898,963.0129870129872,698.9600399600399,4390.428571428572,328.5,634.0,397.5,4654.0,420.4645354645354,957.5004995004996,713.6423576423576,4673.59040959041,126.0,546.5,361.5,4614.0,7171.748251748252,6026.611388611389,4977.614385614385,5535.82017982018,4218.0,3848.0,3109.0,5852.0,429.984015984016,927.82017982018,671.2817182817184,5080.266733266733,66.0,504.0,256.0,3960.0,8325.17082917083,7279.808191808192,6907.756243756244,5779.341658341658,252.0,717.0,598.0,3696.0,0.769245685476052,0.8890371782650143,0.7253265202048179,0.8426210036622785,0.7350616212527491,0.8546879710581851,0.0530945230820221,0.3061042294386787,0.7665735674708631,0.8785578747628083,-0.0889418994101081,0.7214718211457848,2.0,9.158081981543331,5.402031441578132,9.158081981543331,7.497337338392371,6.8371007305281,-26.1945225218732,40
ID_ZM1B4NEGKIUG,34.0967067,70.75666236,0,0,395.0,888.0,595.0,4562.0,1592.0,2134.0,2375.0,3332.0,519.0974025974026,961.2467532467532,696.4715284715285,4391.142857142857,1534.0,2084.0,2380.0,3183.0,419.0184815184814,955.894105894106,711.3201798201799,4674.833166833167,1554.0,2126.0,2472.0,3006.0,7177.370629370629,6030.385614385614,4979.75024975025,5538.121878121878,1614.0,2260.0,2626.0,3184.0,428.38861138861125,926.121878121878,668.7757242757243,5081.952547452547,1726.0,2308.0,2692.0,3120.0,8331.784215784217,7284.663336663337,6911.676323676324,5781.568431568432,1904.0,2452.0,2808.0,3152.0,0.769245685476052,0.1676888032241107,0.7262089947536691,0.1443465755887111,0.7358708027642197,0.0974808324205914,0.0530878890314662,0.0960413080895008,0.7674118154517718,0.0736407432897453,-0.0890322304421758,0.0577181208053691,1.0,45.29224994587853,40.81675552070383,45.29224994587853,43.9364836534873,9.033466587227055,45.86619435203527,30
ID_7XB2G02AHPZP,34.2501881,70.32778285,0,0,395.0,888.0,595.0,4562.0,2036.0,2376.0,2574.0,2754.0,517.5844155844156,959.4805194805195,693.983016983017,4391.857142857143,1921.0,2318.0,2502.0,2742.5,417.5724275724276,954.2877122877125,708.9980019980021,4676.075924075924,1869.0,2220.0,2472.0,2457.0,7182.993006993007,6034.15984015984,4981.886113886114,5540.423576423576,5904.0,6682.0,5826.0,5000.0,426.7932067932068,924.4235764235764,666.2697302697302,5083.638361638362,2091.0,2469.0,2500.0,2558.0,8338.397602397603,7289.518481518482,6915.596403596403,5783.795204795205,8736.0,7396.0,5906.0,7092.0,0.769245685476052,0.0337837837837837,0.7270920850155749,0.0458575650681666,0.7366803086713024,-0.003043213633597,0.0530812605764527,-0.0762978015887677,0.7682503025718347,0.0114669829972321,-0.0891224740288595,0.0912448068933682,2.0,2.824429851565748,2.389400268337418,2.824429851565748,1.0606830589342904,5.547544894612033,-37.31101548481536,40
ID_7O1SFF84N7I0,34.25925461,70.3658257,0,1,395.0,888.0,595.0,4562.0,82.0,428.0,259.5,4826.0,516.0714285714287,957.7142857142858,691.4945054945056,4392.571428571428,297.5,564.5,440.5,4304.0,416.1263736263736,952.6813186813188,706.6758241758243,4677.318681318681,148.5,537.5,508.0,4130.0,7188.615384615385,6037.934065934066,4984.021978021978,5542.725274725275,5614.0,4720.0,3862.0,5278.0,425.1978021978021,922.7252747252746,663.7637362637361,5085.324175824176,140.0,554.5,582.5,3952.0,8345.010989010989,7294.373626373626,6919.516483516483,5786.021978021978,6248.0,5686.0,5042.0,5550.0,0.769245685476052,0.8979451381378429,0.7279757916351454,0.8143113078301191,0.7374901391691082,0.7809400603708495,0.0530746377099049,0.1549234135667396,0.7690890289333999,0.7430808247877384,-0.0892126302970756,0.0479607250755287,2.0,6.461173040417866,1.4774691199932466,6.461173040417866,4.680185089129576,2.427023095169854,-32.239831931145325,40
ID_H24XI1SSTEV2,34.28620796,70.33984125,0,1,395.0,888.0,595.0,4562.0,961.5,1468.0,1426.5,3906.0,514.5584415584417,955.948051948052,689.0059940059941,4393.285714285715,683.0,1135.0,1074.0,3229.5,414.6803196803196,951.074925074925,704.3536463536461,4678.561438561439,552.0,1016.0,1051.0,3247.5,7194.237762237763,6041.708291708292,4986.1578421578415,5545.026973026974,6586.0,5518.0,4708.0,5184.0,423.6023976023976,921.0269730269732,661.2577422577424,5087.00999000999,539.5,1065.5,1131.5,3317.5,8351.624375624375,7299.228771228772,6923.436563436564,5788.248751248751,522.0,916.5,913.0,2536.0,0.769245685476052,0.4649789029535865,0.7288601152578914,0.5008713837574068,0.7383002944529053,0.5109922065836919,0.0530680204247583,0.0481196926809543,0.7699279946388748,0.4913463699707799,-0.0893026993734949,0.470571180052189,1.0,6.040154703311481,4.176389056261416,6.040154703311481,4.613014003767341,2.997641239772028,-31.39846742907099,40
ID_WELWG8GTSEXW,34.29039045,70.36890816,0,1,395.0,888.0,595.0,4562.0,1020.0,1679.0,1840.5,3470.0,513.0454545454547,954.1818181818182,686.5174825174827,4394.0,1227.0,1592.0,1943.0,3536.0,413.2342657342656,949.4685314685314,702.0314685314684,4679.804195804196,989.0,1584.0,1813.5,3122.0,7199.86013986014,6045.482517482517,4988.293706293706,5547.328671328672,6998.0,6514.0,6034.0,5728.0,422.006993006993,919.3286713286714,658.7517482517483,5088.695804195804,1204.0,1892.0,2215.0,3504.0,8358.237762237763,7304.083916083917,6927.356643356643,5790.475524475525,1027.0,1649.0,2194.0,3428.0,0.769245685476052,0.3068449298559457,0.7297450565302251,0.2907464865851433,0.7391107747181176,0.265120048627292,0.0530614087139601,-0.0260159836762455,0.7707671997907248,0.2253890540304249,-0.0893926813845434,0.2194948416933475,1.0,8.292503786606225,4.652867150352294,8.292503786606225,6.632552594564745,2.427796308956519,-27.868797531720112,40
ID_0WMK63H88457,34.29924151,70.42139123,0,1,395.0,888.0,595.0,4562.0,556.0,982.5,847.5,4632.0,511.53246753246754,952.4155844155846,684.0289710289712,4394.714285714286,569.0,921.5,855.0,3834.0,411.7882117882118,947.8621378621378,699.7092907092906,4681.046953046953,385.5,903.5,844.5,3812.0,7205.482517482517,6049.256743256743,4990.42957042957,5549.630369630369,3036.0,3358.0,3021.0,5336.0,420.4115884115884,917.6303696303696,656.2457542457541,5090.381618381618,791.5,1392.0,1488.5,3546.0,8364.85114885115,7308.939060939061,6931.276723276724,5792.702297702298,1088.0,1576.0,1837.0,3844.0,0.769245685476052,0.6906652066794415,0.7306306160994622,0.6353166986564299,0.7399215801603265,0.6372812198002792,0.0530548025704699,0.2770132822783295,0.7716066444914743,0.4086801072599066,-0.0894825764564032,0.3532828727336736,1.0,12.884886107664707,8.247597619547289,12.884886107664707,11.12645758112557,4.360403256481901,-19.21683179542957,40
ID-AF-0-184,34.097835292583454,70.75598073544583,0,0,395.0,888.0,595.0,4562.0,1542.0,2040.0,2446.0,3093.0,510.01948051948057,950.6493506493508,681.5404595404593,4395.428571428572,1500.0,1998.0,2374.0,2894.0,410.3421578421578,946.2557442557444,697.3871128871128,4682.289710289711,1488.0,1986.0,2433.0,2890.0,7211.104895104895,6053.03096903097,4992.565434565435,5551.932067932068,1432.0,2104.0,2524.0,3044.0,418.8161838161839,915.932067932068,653.73976023976,5092.067432567433,1610.0,2176.0,2588.0,3008.0,8371.464535464536,7313.794205794206,6935.196803196803,5794.929070929071,1660.0,2082.0,2464.0,2822.0,0.769245685476052,0.1168080881025455,0.731516794613823,0.0987091875474563,0.7407327109752702,0.0858538418185233,0.0530482019872587,0.0933908045977011,0.7724463288437052,0.0750536097212294,-0.089572384715012,0.0677260688611426,1.0,45.18813820670698,40.707120687805066,45.18813820670698,43.82995320462958,16.74514970560366,45.65412633376931,30
ID_TKTSRD4YFSXN,34.11128591,70.69763152,0,0,395.0,888.0,595.0,4562.0,36.0,360.0,237.0,2975.0,508.5064935064936,948.883116883117,679.0519480519479,4396.142857142857,206.0,489.0,326.0,2990.0,408.8961038961038,944.6493506493508,695.0649350649351,4683.532467532467,12.0,364.0,292.0,2998.0,7216.727272727273,6056.805194805194,4994.701298701299,5554.233766233767,0.0,280.0,252.0,3176.0,417.2207792207792,914.233766233766,651.2337662337663,5093.753246753247,0.0,316.0,191.0,2843.0,8378.077922077922,7318.649350649351,6939.116883116883,5797.1558441558445,7528.0,6220.0,5372.0,5472.0,0.769245685476052,0.8524283935242839,0.732403592722434,0.8033775633293124,0.741544167358844,0.8224924012158055,0.0530416069573097,0.852975495915986,0.7732862529500594,0.8740936058009229,-0.089662106286065,0.0092216894135005,2.0,39.6429610895749,35.21317132155172,39.6429610895749,38.303604564577896,6.229525784019741,34.60045712101478,40
ID-AF-1-5,34.314440572326646,70.40974030418764,0,1,395.0,888.0,595.0,4562.0,316.5,691.5,694.0,3468.0,506.9935064935066,947.1168831168832,676.5634365634364,4396.857142857143,552.0,984.5,961.0,3292.0,407.4500499500498,943.0429570429573,692.7427572427573,4684.775224775225,598.5,1091.0,1292.0,3264.0,7222.349650349651,6060.579420579421,4996.837162837162,5556.535464535465,4864.0,4548.0,4382.0,5336.0,415.62537462537466,912.5354645354646,648.7277722277722,5095.439060939061,829.0,1411.0,1997.0,3636.0,8384.691308691308,7323.504495504496,6943.036963036963,5799.382617382617,1032.0,1665.0,2432.0,3908.0,0.769245685476052,0.6665064872657376,0.7332910110753307,0.5480837056195627,0.7423559495071008,0.4328358208955223,0.0530350174736173,0.0981683473965836,0.7741264169132357,0.2909639623646369,-0.0897517412950145,0.232807570977918,1.0,12.895994833911288,8.77802427005087,12.895994833911288,11.214712684923622,6.241487970195696,-18.90517539859804,40
ID-AF-0-238,34.328885808667195,70.44471629877614,0,0,395.0,888.0,595.0,4562.0,1662.0,2122.0,2551.0,3203.5,505.48051948051966,945.3506493506496,674.074925074925,4397.571428571428,1654.0,2103.0,2516.0,2996.5,406.003996003996,941.4365634365632,690.4205794205795,4686.017982017982,1566.0,2049.0,2439.0,2951.0,7227.972027972028,6064.353646353646,4998.973026973026,5558.837162837162,6200.0,5842.0,5212.0,5054.0,414.02997002997,910.8371628371629,646.2217782217781,5097.124875124875,1620.0,2240.5,2645.0,3050.0,8391.304695304696,7328.35964035964,6946.957042957043,5801.60939060939,1711.0,2238.0,2705.0,3160.0,0.769245685476052,0.1133895212442436,0.734179050323457,0.0871655328798186,0.7431680576162503,0.0949907235621521,0.0530284335291882,-0.0153906097798558,0.7749668208359933,0.0711150131694468,-0.0898412898670709,0.0775788576300085,0.0,16.439809783683813,12.076804449039791,16.439809783683813,14.73150523662286,9.275584349642976,-11.9509077729723,60
ID_9UBU78S4KY2A,34.25899866,70.33512191,0,0,395.0,888.0,595.0,4562.0,1116.0,1497.5,1706.0,2872.0,503.96753246753246,943.5844155844156,671.5864135864135,4398.285714285715,1232.0,1633.0,1658.5,2711.0,404.557942057942,939.8301698301698,688.0984015984018,4687.26073926074,1057.0,1577.0,1720.0,2662.0,7233.594405594405,6068.127872127872,5001.108891108891,5561.138861138861,6944.0,5986.0,5272.0,5080.0,412.4345654345655,909.1388611388612,643.7157842157844,5098.810689310689,1361.0,1665.5,1914.0,2828.5,8397.918081918082,7333.2147852147855,6950.877122877123,5803.836163836164,315.5,454.0,518.0,905.5,0.769245685476052,0.254696373962429,0.7350677111186691,0.240874241904108,0.7439804918826601,0.2149703331811958,0.0530218551170407,-0.0185471406491499,0.7758074648211485,0.1928307854507116,-0.0899307521272033,0.272216368106779,1.0,3.789497473297138,1.9600061039151688,3.789497473297138,2.024789862118501,13.374458166953149,-36.05376520461896,40
